,action,action_nns_function,deadline_timestamp_seconds,decided_timestamp_seconds,executed_timestamp_seconds,failed_timestamp_seconds,id,known_neurons_ballots,latest_tally,payload,proposal_id,proposal_timestamp_seconds,proposer,reject_cost_e8s,reward_status,settled_at,status,summary,title,topic,updated_at,url
392,ExecuteNnsFunction,IcpXdrConversionRate,,1625242820,1625242820,,29169,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625242820.0, 'total': '32141839104664640', 'yes': '32132398343905005'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625242800', 'xdr_permyriad_per_icp': '302155'}",8314,1625242815,25.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 30.2155.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.370130,
393,ExecuteNnsFunction,IcpXdrConversionRate,,1625243474,1625243474,,29170,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625243474.0, 'total': '32141663312223448', 'yes': '32132222085071524'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625243400', 'xdr_permyriad_per_icp': '301594'}",8315,1625243415,24.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 30.1594.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.673699,
394,ExecuteNnsFunction,IcpXdrConversionRate,,1625244025,1625244025,,29171,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625244025.0, 'total': '32141661634132782', 'yes': '32132271755988043'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625244000', 'xdr_permyriad_per_icp': '300332'}",8316,1625244015,22.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 30.0332.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.676184,
395,ExecuteNnsFunction,IcpXdrConversionRate,,1625244620,1625244620,,29172,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625244620.0, 'total': '32141676407151107', 'yes': '32132288696194268'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625244600', 'xdr_permyriad_per_icp': '300613'}",8317,1625244615,23.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 30.0613.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.677202,
396,ExecuteNnsFunction,IcpXdrConversionRate,,1625245285,1625245285,,29173,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625245285.0, 'total': '32141691909990960', 'yes': '32132304193048209'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625245200', 'xdr_permyriad_per_icp': '301174'}",8318,1625245218,26.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 30.1174.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.678170,
397,ExecuteNnsFunction,IcpXdrConversionRate,,1625245824,1625245824,,29174,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625245824.0, 'total': '32141703284832515', 'yes': '32132314058762602'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625245800', 'xdr_permyriad_per_icp': '299141'}",8319,1625245815,25.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.9141.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.679329,
398,ExecuteNnsFunction,IcpXdrConversionRate,,1625246479,1625246479,,29175,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625246479.0, 'total': '32141701334068143', 'yes': '32132311432058963'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625246400', 'xdr_permyriad_per_icp': '295986'}",8320,1625246418,24.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.5986.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.680348,
399,ExecuteNnsFunction,IcpXdrConversionRate,,1625247021,1625247021,,29176,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625247021.0, 'total': '32141699139962053', 'yes': '32132309232014051'}","{'data_source': {'icp': ['Coinbase'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625246940', 'xdr_permyriad_per_icp': '296182'}",8321,1625247016,22.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.6182.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.681313,
400,ExecuteNnsFunction,IcpXdrConversionRate,,1625247676,1625247676,,29177,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625247676.0, 'total': '32141966167642816', 'yes': '32132578426885608'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625247600', 'xdr_permyriad_per_icp': '296547'}",8322,1625247617,23.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.6547.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.682292,
401,ExecuteNnsFunction,IcpXdrConversionRate,,1625248274,1625248274,,29178,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625248274.0, 'total': '32141963358043435', 'yes': '32132575611349963'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625248200', 'xdr_permyriad_per_icp': '295145'}",8323,1625248215,26.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.5145.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.683271,
402,ExecuteNnsFunction,IcpXdrConversionRate,,1625248820,1625248820,,29179,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625248820.0, 'total': '32141959682437387', 'yes': '32132518861486618'}","{'data_source': {'icp': ['Coinbase', 'Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625248800', 'xdr_permyriad_per_icp': '294934'}",8324,1625248815,25.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.4934.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.684239,
403,ExecuteNnsFunction,IcpXdrConversionRate,,1625249426,1625249426,,29180,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625249426.0, 'total': '32141956069788083', 'yes': '32132514782439601'}","{'data_source': {'icp': ['Huobi', 'Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625249400', 'xdr_permyriad_per_icp': '294128'}",8325,1625249415,24.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.4128.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.685190,
404,ExecuteNnsFunction,IcpXdrConversionRate,,1625250074,1625250074,,29181,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625250074.0, 'total': '32142013090241356', 'yes': '32132622611773829'}","{'data_source': {'icp': ['Binance', 'Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625250000', 'xdr_permyriad_per_icp': '294689'}",8326,1625250015,22.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.4689.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.686152,
405,ExecuteNnsFunction,IcpXdrConversionRate,,1625250675,1625250675,,29182,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625250675.0, 'total': '32142008608386078', 'yes': '32132567769367969'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625250600', 'xdr_permyriad_per_icp': '295004'}",8327,1625250616,23.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.5004.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.687101,
406,ExecuteNnsFunction,IcpXdrConversionRate,,1625251277,1625251277,,29183,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625251277.0, 'total': '32142006410540482', 'yes': '32132618634066499'}","{'data_source': {'icp': ['Coinbase'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625251140', 'xdr_permyriad_per_icp': '296301'}",8328,1625251215,26.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.6301.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.688093,
407,ExecuteNnsFunction,IcpXdrConversionRate,,1625251821,1625251821,,29184,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625251821.0, 'total': '32142004207006452', 'yes': '32132561182792862'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625251800', 'xdr_permyriad_per_icp': '298650'}",8329,1625251814,25.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.865.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.689080,
408,ExecuteNnsFunction,IcpXdrConversionRate,,1625252480,1625252480,,29185,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625252480.0, 'total': '32142001990840503', 'yes': '32132561133765057'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625252400', 'xdr_permyriad_per_icp': '295916'}",8330,1625252416,24.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.5916.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.690036,
409,ExecuteNnsFunction,IcpXdrConversionRate,,1625253022,1625253022,,29186,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625253022.0, 'total': '32141999788795987', 'yes': '32132609821271255'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625253000', 'xdr_permyriad_per_icp': '295004'}",8331,1625253015,22.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.5004.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.690987,
410,ExecuteNnsFunction,IcpXdrConversionRate,,1625253620,1625253620,,29187,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625253620.0, 'total': '32142002128652438', 'yes': '32132614328354012'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625253600', 'xdr_permyriad_per_icp': '294373'}",8332,1625253615,23.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.4373.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.691972,
411,ExecuteNnsFunction,IcpXdrConversionRate,,1625254274,1625254274,,29188,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625254274.0, 'total': '32141999927127046', 'yes': '32132612120872551'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625254200', 'xdr_permyriad_per_icp': '294093'}",8333,1625254215,26.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.4093.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.692914,
412,ExecuteNnsFunction,IcpXdrConversionRate,,1625254820,1625254820,,29189,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625254820.0, 'total': '32141997677591304', 'yes': '32132609345448296'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625254800', 'xdr_permyriad_per_icp': '294864'}",8334,1625254815,25.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.4864.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.693862,
413,ExecuteNnsFunction,IcpXdrConversionRate,,1625255485,1625255485,,29190,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625255485.0, 'total': '32142006149993335', 'yes': '32132563089649717'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625255400', 'xdr_permyriad_per_icp': '294724'}",8335,1625255414,24.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.4724.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.694827,
414,ExecuteNnsFunction,IcpXdrConversionRate,,1625256022,1625256022,,29191,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625256022.0, 'total': '32142003944812937', 'yes': '32132613947494880'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625256000', 'xdr_permyriad_per_icp': '296196'}",8336,1625256015,22.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.6196.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.695774,
415,ExecuteNnsFunction,IcpXdrConversionRate,,1625256676,1625256676,,29192,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625256676.0, 'total': '32142002006887631', 'yes': '32132614176798759'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625256600', 'xdr_permyriad_per_icp': '294864'}",8337,1625256616,23.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.4864.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.696753,
416,ExecuteNnsFunction,IcpXdrConversionRate,,1625257277,1625257277,,29193,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625257277.0, 'total': '32142004215277822', 'yes': '32132616379242813'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625257200', 'xdr_permyriad_per_icp': '293462'}",8338,1625257215,26.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.3462.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.697805,
417,ExecuteNnsFunction,IcpXdrConversionRate,,1625257819,1625257819,,29194,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625257819.0, 'total': '32142002013772088', 'yes': '32132613651856590'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625257800', 'xdr_permyriad_per_icp': '294373'}",8339,1625257815,25.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.4373.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.698858,
418,ExecuteNnsFunction,IcpXdrConversionRate,,1625258476,1625258476,,29195,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625258476.0, 'total': '32142002378150901', 'yes': '32132614530203700'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625258340', 'xdr_permyriad_per_icp': '293742'}",8340,1625258415,24.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.3742.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.699859,
419,ExecuteNnsFunction,IcpXdrConversionRate,,1625259075,1625259075,,29196,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625259075.0, 'total': '32142002202482215', 'yes': '32132612175360902'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625259000', 'xdr_permyriad_per_icp': '293883'}",8341,1625259016,22.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.3883.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.700938,
420,ExecuteNnsFunction,IcpXdrConversionRate,,1625259620,1625259620,,29197,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625259620.0, 'total': '32142000004651043', 'yes': '32132612027378142'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625259600', 'xdr_permyriad_per_icp': '293672'}",8342,1625259615,23.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.3672.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.702014,
421,ExecuteNnsFunction,IcpXdrConversionRate,,1625260274,1625260274,,29198,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625260274.0, 'total': '32141869378552705', 'yes': '32132481395333511'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625260200', 'xdr_permyriad_per_icp': '295705'}",8343,1625260214,26.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.5705.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.702992,
422,ExecuteNnsFunction,IcpXdrConversionRate,,1625260820,1625260820,,29199,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625260820.0, 'total': '32141867173672654', 'yes': '32132478664570938'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625260800', 'xdr_permyriad_per_icp': '298089'}",8344,1625260815,25.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.8089.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.703946,
423,ExecuteNnsFunction,IcpXdrConversionRate,,1625261477,1625261477,,29200,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625261477.0, 'total': '32141866233306211', 'yes': '32132422995301828'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625261400', 'xdr_permyriad_per_icp': '299631'}",8345,1625261417,24.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 29.9631.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.704888,
424,ExecuteNnsFunction,IcpXdrConversionRate,,1625262023,1625262023,,29201,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625262023.0, 'total': '32141864035762123', 'yes': '32132473861433462'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625262000', 'xdr_permyriad_per_icp': '300192'}",8346,1625262016,22.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 30.0192.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.705854,
425,ExecuteNnsFunction,IcpXdrConversionRate,,1625262675,1625262675,,29202,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625262675.0, 'total': '32141861823543452', 'yes': '32132420746698833'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625262540', 'xdr_permyriad_per_icp': '300753'}",8347,1625262619,23.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 30.0753.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.706826,
426,ExecuteNnsFunction,IcpXdrConversionRate,,1625263273,1625263273,,29203,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625263273.0, 'total': '32141859935345457', 'yes': '32132471402365651'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625263200', 'xdr_permyriad_per_icp': '300122'}",8348,1625263221,26.0,100000000,SETTLED,2021-07-02 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 30.0122.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:25.707808,
